playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
romerjo01,2021,1,PHI,NL,0,0,11,0,0,0,0,27,12,7,4,4,8,0.308,7,1,0,1,0,44,1,8,0,0,3
rominan01,2021,1,CHN,NL,0,0,1,0,0,0,0,3,2,1,1,0,1,0.4,9,0,0,0,0,5,1,1,0,0,0
romose01,2021,1,OAK,AL,1,1,66,0,0,0,3,185,56,32,9,21,60,0.238,4.67,2,1,2,0,259,18,33,0,1,4
rondoan01,2021,1,SLN,NL,0,0,2,0,0,0,0,6,1,0,0,1,1,0.167,0,0,0,0,0,7,1,0,0,0,1
rosscza01,2021,1,COL,NL,0,0,4,0,0,0,0,9,3,1,1,1,4,0.3,3,0,0,1,0,13,4,1,0,1,0
rossjo01,2021,1,WAS,NL,5,9,20,19,0,0,0,324,98,50,17,34,109,0.237,4.17,4,0,8,0,460,0,57,3,2,7
rossora01,2021,1,PHI,NL,0,0,7,0,0,0,0,24,10,5,2,3,7,0.313,5.63,0,2,0,1,35,2,6,0,0,3
rowenbe01,2021,1,LAA,AL,0,0,8,0,0,0,0,34,12,7,3,2,8,0.273,5.56,0,0,2,0,49,5,8,0,1,1
ruckemi01,2021,1,CHN,NL,0,0,20,0,0,0,1,85,32,22,5,11,30,0.286,6.99,0,0,2,0,126,6,25,0,1,4
rufda01,2021,1,SFN,NL,0,0,1,0,0,0,0,3,3,2,0,0,0,0.6,18,0,0,0,0,6,1,2,0,1,0
ruizjo01,2021,1,CHA,AL,1,3,59,0,0,0,0,195,51,22,8,25,63,0.21,3.05,1,2,0,2,271,23,26,1,2,4
ryanjo04,2021,1,MIN,AL,2,1,5,5,0,0,0,80,16,12,4,5,30,0.168,4.05,0,1,0,0,100,0,12,0,0,1
ryanky01,2021,1,CHN,NL,0,0,13,0,0,0,1,40,17,10,3,6,8,0.315,6.75,1,1,0,0,62,4,10,1,1,1
ryuhy01,2021,1,TOR,AL,14,10,31,31,1,1,0,507,170,82,24,37,143,0.258,4.37,0,2,2,0,701,0,85,1,3,15
sadleca02,2021,1,SEA,AL,0,1,42,0,0,0,0,121,19,3,1,10,37,0.143,0.67,0,2,1,0,145,2,4,0,1,6
salech01,2021,1,BOS,AL,5,1,9,9,0,0,0,128,45,15,6,12,52,0.269,3.16,1,0,4,0,183,0,19,0,0,6
sampsad01,2021,1,CHN,NL,1,2,10,5,0,0,0,106,30,11,8,8,28,0.231,2.8,0,1,6,0,145,0,15,1,0,7
sanchaa01,2021,1,SFN,NL,1,1,9,7,0,0,0,106,32,12,2,15,26,0.234,3.06,0,0,4,1,156,1,12,0,0,2
sanchcr01,2021,1,PHI,NL,1,0,7,1,0,0,0,38,16,7,1,7,13,0.32,4.97,0,0,0,0,59,0,8,2,0,3
sanchmi01,2021,1,MIL,NL,2,1,28,0,0,0,0,78,27,12,4,14,23,0.267,4.15,2,2,2,0,120,11,14,1,2,3
sandlni01,2021,1,CLE,AL,1,1,34,0,0,0,0,101,21,11,2,17,48,0.176,2.94,0,1,4,0,141,4,15,0,1,4
sandopa02,2021,1,LAA,AL,3,6,17,14,0,0,1,261,69,35,11,36,94,0.215,3.62,0,3,4,0,363,2,38,0,2,9
sanmare01,2021,1,CIN,NL,2,0,2,2,0,0,0,35,12,2,0,2,11,0.267,1.54,0,1,0,1,47,0,2,0,0,2
santade01,2021,1,LAN,NL,0,0,16,0,0,0,0,45,18,10,0,11,8,0.3,6,1,2,3,0,74,5,11,0,0,2
santade01,2021,2,TEX,AL,2,4,39,0,0,0,0,119,30,16,4,21,38,0.214,3.63,1,2,0,0,163,7,20,1,1,6
santaed01,2021,1,ATL,NL,3,0,41,0,0,0,0,128,37,17,7,12,33,0.228,3.59,1,1,0,2,175,13,20,1,0,0
santaer01,2021,1,KCA,AL,2,2,38,2,0,0,0,196,65,34,9,22,52,0.259,4.68,1,7,2,2,277,19,35,0,2,6
santihe01,2021,1,SEA,AL,1,1,13,1,0,0,0,79,27,10,2,11,30,0.257,3.42,0,0,0,0,117,6,10,0,1,0
santito01,2021,1,CIN,NL,1,3,26,4,0,0,0,130,34,14,7,21,56,0.217,2.91,0,1,7,0,190,5,15,1,4,2
santoan02,2021,1,COL,NL,0,1,7,0,0,0,0,34,9,6,1,5,10,0.22,4.76,0,2,0,1,46,4,7,0,0,1
santogr01,2021,1,SFN,NL,0,2,3,0,0,0,0,6,5,5,3,2,3,0.455,22.5,0,0,0,0,13,1,6,0,0,0
sauceta01,2021,1,TOR,AL,0,0,29,0,0,0,0,77,22,13,1,10,19,0.229,4.56,0,2,2,1,109,9,14,0,1,1
sawamhi01,2021,1,BOS,AL,5,1,55,0,0,0,0,159,45,18,9,32,61,0.227,3.06,6,8,2,0,233,4,24,0,1,7
sborzjo01,2021,1,TEX,AL,4,3,63,0,0,0,1,177,52,26,7,32,69,0.234,3.97,1,8,0,0,257,16,29,0,3,3
sceroma01,2021,1,BAL,AL,0,0,5,0,0,0,0,23,15,12,6,7,11,0.375,14.09,0,1,1,0,48,3,15,0,0,0
scherma01,2021,1,WAS,NL,8,4,19,19,1,0,0,333,71,34,18,28,147,0.182,2.76,0,0,8,0,428,0,36,1,1,6
scherma01,2021,2,LAN,NL,7,0,11,11,0,0,0,205,48,15,5,8,89,0.189,1.98,0,2,2,0,265,0,17,1,0,1
schmicl01,2021,1,NYA,AL,0,0,2,1,0,0,0,19,11,4,1,5,6,0.355,5.68,0,0,1,0,38,1,8,1,0,1
schrejo01,2021,1,BOS,AL,0,0,1,0,0,0,0,9,4,1,0,1,5,0.333,3,0,0,0,0,13,0,1,0,0,1
schroma01,2021,1,CIN,NL,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0
scottta01,2021,1,BAL,AL,5,4,62,0,0,0,0,162,48,31,6,37,70,0.234,5.17,1,10,6,0,251,12,34,0,3,4
scruban01,2021,1,HOU,AL,1,1,18,0,0,0,0,59,15,11,5,14,21,0.214,5.03,0,2,0,0,86,5,11,0,2,1
seaboco01,2021,1,BOS,AL,0,0,1,1,0,0,0,9,3,2,1,2,0,0.3,6,0,0,0,0,12,0,2,0,0,2
selmasa01,2021,1,SFN,NL,0,0,7,0,0,0,0,24,4,4,2,4,8,0.143,4.5,0,0,1,0,33,2,4,0,0,0
selmasa01,2021,2,LAA,AL,0,1,18,0,0,0,0,51,16,12,1,8,11,0.258,6.35,1,0,4,0,77,7,13,0,3,1
senzaan01,2021,1,COL,NL,4,10,28,28,0,0,0,470,178,77,12,32,105,0.287,4.42,1,4,9,2,670,0,84,3,6,19
severlu01,2021,1,NYA,AL,1,0,4,0,0,0,0,18,2,0,0,1,8,0.1,0,0,0,1,0,22,1,0,0,0,0
sewalpa01,2021,1,SEA,AL,10,3,62,0,0,0,11,194,42,22,10,24,104,0.176,3.06,5,2,0,0,264,18,24,0,0,0
shawbr01,2021,1,CLE,AL,6,7,81,0,0,0,2,232,69,30,10,38,71,0.235,3.49,0,6,1,0,334,10,33,1,0,5
sheffjo01,2021,1,COL,NL,0,0,30,0,0,0,0,88,19,11,2,13,20,0.19,3.38,0,4,2,0,116,12,11,0,1,4
sheffju01,2021,1,SEA,AL,7,8,21,15,0,0,0,241,105,61,14,43,63,0.316,6.83,1,5,5,0,385,0,69,1,4,11
sherfji01,2021,1,SFN,NL,1,0,10,0,0,0,0,32,9,5,2,4,9,0.231,4.22,0,1,1,0,46,4,5,1,1,0
sherfji01,2021,2,LAN,NL,1,1,4,0,0,0,0,13,3,2,1,0,3,0.188,4.15,0,0,1,0,17,3,3,0,0,1
sherrry01,2021,1,TBA,AL,0,1,16,0,0,0,1,44,14,9,0,9,16,0.241,5.52,0,2,4,0,72,6,11,0,1,1
shoemma01,2021,1,MIN,AL,3,8,16,11,0,0,0,181,73,54,15,27,40,0.297,8.06,1,1,3,0,284,4,56,2,5,2
shrevch01,2021,1,PIT,NL,3,3,57,0,0,0,0,169,43,20,7,28,45,0.212,3.2,0,0,1,0,235,5,20,0,3,6
simslu01,2021,1,CIN,NL,5,3,47,0,0,0,7,141,34,23,6,18,76,0.2,4.4,3,2,4,1,195,13,26,0,3,1
singebr01,2021,1,KCA,AL,5,10,27,27,1,0,0,385,146,70,14,53,131,0.281,4.91,1,3,11,1,586,0,81,0,3,8
sittibr01,2021,1,ARI,NL,0,1,5,0,0,0,0,14,5,4,3,2,1,0.294,7.71,0,0,1,0,21,0,4,0,1,1
skubata01,2021,1,DET,AL,8,12,31,29,0,0,0,448,141,72,35,47,164,0.245,4.34,0,4,6,0,634,1,76,1,4,6
slateau01,2021,1,SFN,NL,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
slegeaa01,2021,1,LAA,AL,2,2,29,0,0,0,0,93,43,24,6,15,25,0.326,6.97,0,1,1,0,149,5,24,1,0,1
smeltde01,2021,1,MIN,AL,0,0,1,0,0,0,0,14,1,0,0,1,3,0.077,0,0,0,2,0,17,1,1,0,1,1
smithbu03,2021,1,OAK,AL,1,1,31,0,0,0,0,130,49,26,5,11,28,0.28,5.4,0,2,1,0,188,10,27,0,1,3
smithca03,2021,1,ARI,NL,4,9,45,13,0,0,0,341,93,61,20,63,124,0.217,4.83,3,2,6,0,500,4,64,1,0,4
smithdr01,2021,1,NYN,NL,3,1,31,1,0,0,0,124,28,11,7,16,41,0.192,2.4,4,0,2,0,165,10,13,0,1,3
smithjo05,2021,1,HOU,AL,1,1,27,0,0,0,0,65,35,18,4,4,17,0.376,7.48,0,2,3,0,103,10,18,2,1,2
smithjo05,2021,2,SEA,AL,3,3,23,0,0,0,0,54,12,4,1,4,17,0.185,2,2,0,0,0,70,2,5,0,1,0
smithri01,2021,1,ARI,NL,1,4,24,6,0,0,1,202,86,45,10,15,36,0.308,6.01,2,0,4,0,301,4,46,1,2,7
smithwi04,2021,1,ATL,NL,3,7,71,0,0,0,37,204,49,26,11,28,87,0.198,3.44,2,3,5,0,283,60,27,0,2,6
smylydr01,2021,1,ATL,NL,11,4,29,23,0,0,0,380,133,63,27,41,117,0.269,4.48,3,5,2,1,546,2,69,5,3,9
sneadki01,2021,1,TOR,AL,0,1,7,0,0,0,0,23,7,2,0,2,7,0.259,2.35,0,1,1,0,30,2,3,0,0,2
snellbl01,2021,1,SDN,NL,7,6,27,27,0,0,0,386,101,60,16,69,170,0.214,4.2,1,7,3,1,550,0,61,5,1,10
snydeni01,2021,1,TEX,AL,0,0,4,0,0,0,0,11,3,2,0,3,1,0.25,4.91,0,0,0,0,15,2,2,0,0,2
sogarer01,2021,1,CHN,NL,0,0,5,0,0,0,0,13,7,3,2,0,1,0.35,6.23,0,0,1,0,21,5,3,0,0,0
solompe01,2021,1,HOU,AL,1,0,6,0,0,0,0,42,10,2,0,8,10,0.217,1.29,0,2,0,0,55,3,2,0,1,2
soriajo01,2021,1,ARI,NL,1,4,31,0,0,0,6,88,31,14,4,8,31,0.27,4.3,0,1,1,1,125,20,14,0,1,3
soriajo01,2021,2,TOR,AL,0,0,10,0,0,0,0,24,8,7,2,4,9,0.267,7.88,0,1,0,0,34,0,7,0,0,1
sotogr01,2021,1,DET,AL,6,3,62,0,0,0,18,191,46,24,7,40,76,0.198,3.39,2,11,1,1,276,38,30,1,2,2
speiega01,2021,1,KCA,AL,0,0,7,0,0,0,0,23,10,1,0,0,5,0.313,1.17,0,0,1,0,33,1,3,0,0,0
spitzsh01,2021,1,PIT,NL,0,0,5,0,0,0,0,15,4,2,1,2,1,0.211,3.6,0,0,1,0,22,4,2,0,0,0
sprinje01,2021,1,TBA,AL,5,1,43,0,0,0,2,134,35,17,9,14,63,0.216,3.43,1,3,0,0,179,9,21,1,2,2
stammcr01,2021,1,SDN,NL,6,3,67,4,0,0,1,265,79,30,13,13,83,0.235,3.06,1,3,3,0,355,4,31,1,2,10
stanery01,2021,1,HOU,AL,3,5,72,0,0,0,2,205,46,26,8,37,83,0.186,3.42,3,6,5,0,290,13,32,0,1,4
stashco01,2021,1,MIN,AL,0,0,15,0,0,0,0,47,16,12,2,10,26,0.258,6.89,0,1,1,0,75,1,12,0,2,0
staumjo01,2021,1,KCA,AL,4,3,64,0,0,0,5,197,43,21,6,27,72,0.183,2.88,1,4,2,0,264,19,24,0,0,6
steckdr01,2021,1,SEA,AL,5,2,62,0,0,0,14,203,52,15,5,17,58,0.214,2,2,0,4,0,267,20,16,1,2,5
steelju01,2021,1,CHN,NL,4,4,20,9,0,0,0,171,50,27,12,27,59,0.233,4.26,2,0,5,0,248,2,29,1,0,7
stephro01,2021,1,COL,NL,2,1,49,0,0,0,1,138,42,16,5,18,52,0.241,3.13,0,3,2,0,197,10,20,1,2,5
stephtr01,2021,1,CLE,AL,3,1,43,0,0,0,1,190,58,31,15,31,75,0.235,4.41,1,0,3,0,282,13,32,0,1,2
stewako01,2021,1,CHN,NL,1,1,4,3,0,0,0,41,17,8,2,6,11,0.309,5.27,0,0,2,0,64,0,12,1,0,3
stievjo01,2021,1,CHA,AL,0,0,1,0,0,0,0,0,4,3,0,0,0,1,,0,0,0,0,4,0,3,0,0,0
stockro01,2021,1,CHN,NL,0,1,1,1,0,0,0,12,4,5,1,6,3,0.267,11.25,0,1,1,0,22,0,5,0,0,1
stockro01,2021,2,NYN,NL,0,1,2,2,0,0,0,15,6,3,2,3,6,0.3,5.4,0,0,0,0,23,0,3,0,0,1
strahma01,2021,1,SDN,NL,0,1,6,1,0,0,0,20,15,6,0,1,4,0.441,8.1,1,0,0,0,36,0,6,1,0,0
strasst01,2021,1,WAS,NL,1,2,5,5,0,0,0,65,16,11,4,14,21,0.2,4.57,2,0,1,0,95,0,12,0,0,2
stratch01,2021,1,PIT,NL,7,1,68,0,0,0,8,238,70,32,9,33,86,0.233,3.63,2,3,1,0,337,18,34,0,3,5
strichu01,2021,1,TBA,AL,0,0,13,0,0,0,0,48,14,3,1,6,16,0.233,1.69,0,1,0,0,66,7,4,0,0,2
strichu01,2021,2,LAA,AL,0,0,9,0,0,0,0,19,11,7,3,4,4,0.379,9.95,0,0,0,0,34,2,9,1,0,0
strichu01,2021,3,MIL,NL,3,2,35,0,0,0,0,109,21,7,4,12,38,0.165,1.73,0,2,2,0,142,10,8,0,1,3
stridsp01,2021,1,ATL,NL,1,0,2,0,0,0,0,7,2,1,1,1,0,0.25,3.86,0,0,0,0,9,0,1,0,0,1
stripro01,2021,1,TOR,AL,5,7,24,19,0,0,0,304,99,54,23,30,94,0.251,4.8,0,0,2,0,431,1,55,1,3,4
stromma01,2021,1,NYN,NL,10,13,33,33,0,0,0,537,161,60,17,44,158,0.242,3.02,2,7,7,0,730,0,70,6,8,17
stroppe01,2021,1,CHN,NL,1,0,2,0,0,0,0,6,2,0,0,2,3,0.25,0,0,0,0,0,10,0,0,0,0,0
suarejo01,2021,1,LAA,AL,8,8,23,14,1,0,0,295,85,41,11,36,85,0.23,3.75,1,4,4,1,413,2,45,2,2,9
suarera01,2021,1,PHI,NL,8,5,39,12,1,1,4,318,73,16,4,33,107,0.194,1.36,3,1,5,0,418,13,20,3,1,13
suerowa01,2021,1,WAS,NL,2,3,45,0,0,0,0,128,45,30,11,15,44,0.266,6.33,1,5,4,0,190,8,35,0,2,3
sulseco01,2021,1,BAL,AL,5,4,60,0,0,0,8,190,48,19,5,23,73,0.207,2.7,0,6,0,1,257,18,20,1,1,3
suterbr01,2021,1,MIL,NL,12,5,61,1,0,0,1,220,72,25,9,24,69,0.252,3.07,3,1,1,1,313,9,34,2,0,7
swanser01,2021,1,SEA,AL,0,3,33,2,0,0,1,106,28,13,5,10,35,0.212,3.31,1,0,1,0,144,5,18,0,1,1
swarzan01,2021,1,ARI,NL,0,1,6,0,0,0,0,14,7,5,1,1,4,0.35,9.64,0,0,0,1,21,1,5,0,0,1
swarzan01,2021,2,KCA,AL,0,0,7,0,0,0,0,23,13,8,3,0,5,0.382,9.39,0,0,1,0,35,5,8,0,0,1
syndeno01,2021,1,NYN,NL,0,1,2,2,0,0,0,6,3,2,1,0,2,0.375,9,0,0,0,0,8,0,2,0,0,0
szaputh01,2021,1,NYN,NL,0,0,1,0,0,0,0,11,7,6,2,3,4,0.412,14.73,0,0,0,0,20,0,6,0,0,0
taillja01,2021,1,NYA,AL,8,6,29,29,0,0,0,433,130,69,24,44,140,0.238,4.3,1,4,6,0,603,0,73,1,5,8
tapiado01,2021,1,SEA,AL,0,0,2,0,0,0,0,6,4,0,0,1,1,0.4,0,0,0,0,0,11,1,0,0,0,0
tapiado01,2021,2,KCA,AL,4,1,32,0,0,0,0,95,21,10,1,14,25,0.191,2.84,2,2,0,0,124,0,10,0,0,3
tarplst01,2021,1,NYN,NL,0,0,1,0,0,0,0,0,1,2,0,2,0,1,,0,0,1,0,4,0,2,0,0,0
tatedi01,2021,1,BAL,AL,0,6,62,0,0,0,3,203,61,33,7,23,49,0.245,4.39,0,7,7,0,287,19,35,2,6,5
tauchmi01,2021,2,SFN,NL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9,0,0,0,0,6,1,1,0,0,0
taylobl01,2021,1,HOU,AL,4,4,51,0,0,0,0,128,38,15,6,22,41,0.233,3.16,2,5,0,0,188,10,19,1,2,5
taylojo02,2021,1,BOS,AL,1,0,61,0,0,0,1,143,45,18,2,23,60,0.246,3.4,3,2,3,0,209,12,18,0,0,0
teherju01,2021,1,DET,AL,1,0,1,1,0,0,0,15,4,1,1,3,3,0.235,1.8,0,0,0,0,20,0,1,0,0,2
teperry01,2021,1,CHN,NL,0,2,43,0,0,0,1,130,22,14,3,12,50,0.15,2.91,0,1,3,0,165,3,14,0,3,3
teperry01,2021,2,CHA,AL,0,0,22,0,0,0,1,54,13,5,1,7,24,0.197,2.5,1,3,1,0,75,4,5,0,1,2
thielca01,2021,1,MIN,AL,7,0,59,0,0,0,0,192,55,23,8,20,77,0.232,3.23,1,3,3,0,266,14,24,3,3,4
thompke02,2021,1,CHN,NL,3,3,32,6,0,0,1,160,48,20,9,31,55,0.233,3.38,1,4,2,0,243,5,22,2,1,5
thompma02,2021,1,SDN,NL,0,0,4,0,0,0,0,9,4,1,0,1,2,0.333,3,0,2,0,0,13,1,1,0,0,1
thompma02,2021,2,WAS,NL,1,3,27,0,0,0,0,65,28,10,4,14,21,0.308,4.15,1,1,1,0,108,4,14,2,0,3
thompry02,2021,1,TBA,AL,3,2,36,0,0,0,0,102,26,9,3,9,37,0.211,2.38,2,1,2,0,134,2,11,0,0,4
thompza01,2021,1,MIA,NL,3,7,26,14,0,0,0,225,63,27,6,28,66,0.227,3.24,1,5,3,0,315,2,35,3,3,6
thorntr01,2021,1,TOR,AL,1,3,37,3,0,0,0,147,54,26,12,16,52,0.278,4.78,1,3,4,0,216,4,33,1,1,4
thorple01,2021,1,MIN,AL,0,2,5,4,0,0,0,46,14,8,2,7,6,0.237,4.7,0,1,0,0,66,1,11,0,0,2
ticety01,2021,1,TOR,AL,0,0,4,0,0,0,0,21,9,4,1,4,6,0.31,5.14,0,0,1,0,34,2,4,0,0,0
ticety01,2021,2,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,1,0,0,0,0
tinocje01,2021,1,COL,NL,0,0,1,0,0,0,0,4,5,5,3,1,0,0.625,33.75,0,0,1,0,10,0,5,0,0,0
tomka01,2021,1,OAK,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
tomlijo01,2021,1,ATL,NL,4,0,35,0,0,0,0,148,69,36,10,5,37,0.327,6.57,0,0,1,1,218,6,36,0,1,4
topaju01,2021,1,MIL,NL,0,0,4,0,0,0,0,10,12,11,2,1,1,0.545,29.7,1,0,0,0,23,0,11,0,0,0
torrero01,2021,1,PHI,NL,0,0,2,0,0,0,0,8,6,4,2,0,1,0.429,13.5,0,0,0,0,14,2,4,0,0,0
toussto01,2021,1,ATL,NL,3,3,11,10,0,0,0,150,43,25,11,22,48,0.234,4.5,1,2,6,0,216,1,28,2,2,6
treinbl01,2021,1,LAN,NL,6,5,72,0,0,0,7,217,46,16,5,25,85,0.179,1.99,1,3,3,0,286,10,20,0,1,4
trivilo01,2021,1,OAK,AL,7,8,71,0,0,0,22,221,58,26,5,34,67,0.216,3.18,2,7,4,0,310,44,32,2,1,6
tropeni01,2021,1,SFN,NL,1,0,4,0,0,0,0,18,4,1,0,2,2,0.2,1.5,0,1,0,0,23,1,2,1,0,0
tropeni01,2021,2,NYN,NL,0,0,1,0,0,0,0,6,4,1,1,1,0,0.4,4.5,0,0,0,0,11,0,1,0,0,0
turnbsp01,2021,1,DET,AL,4,2,9,9,1,1,0,150,37,16,2,12,44,0.203,2.88,0,0,5,0,201,0,18,1,1,5
turneju01,2021,1,LAN,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,0,0,0
tylerky01,2021,1,LAA,AL,0,0,5,0,0,0,0,37,8,4,1,6,6,0.19,2.92,0,0,2,0,52,3,4,0,2,0
ucetaed01,2021,1,LAN,NL,0,3,14,1,0,0,0,61,19,15,3,12,25,0.253,6.64,1,1,0,1,92,5,18,2,3,1
underdu01,2021,1,PIT,NL,2,3,43,0,0,0,0,218,77,35,9,27,65,0.27,4.33,1,3,4,0,320,6,40,0,4,10
urenajo01,2021,1,DET,AL,4,8,26,18,0,0,0,302,119,65,14,42,67,0.292,5.81,0,4,4,0,456,1,70,0,2,10
uriasju01,2021,1,LAN,NL,20,3,32,32,0,0,0,557,151,61,19,38,195,0.219,2.96,3,2,7,1,745,0,67,7,2,7
urquijo01,2021,1,HOU,AL,8,3,20,20,0,0,0,321,87,43,17,19,90,0.218,3.62,0,2,2,0,423,0,43,2,1,2
valaipa01,2021,1,BAL,AL,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
valdece01,2021,1,BAL,AL,2,2,39,0,0,0,8,138,62,30,8,14,45,0.32,5.87,2,2,1,0,210,16,32,0,1,3
valdefr01,2021,1,HOU,AL,11,6,22,22,1,0,0,404,110,47,12,58,125,0.22,3.14,1,9,11,2,572,0,52,1,1,11
valdeph01,2021,1,BOS,AL,2,0,28,0,0,0,1,120,35,26,4,19,35,0.238,5.85,1,5,7,0,177,15,29,1,3,3
vasquan02,2021,1,LAN,NL,0,0,2,0,0,0,0,5,1,0,0,0,3,0.167,0,0,0,0,0,6,1,1,0,0,0
velasvi01,2021,1,PHI,NL,3,6,21,17,0,0,0,245,76,54,17,45,85,0.244,5.95,2,2,4,0,361,1,55,1,0,6
velasvi01,2021,2,SDN,NL,0,3,4,4,0,0,0,38,15,12,6,4,16,0.294,8.53,0,0,0,0,56,0,13,0,0,1
vesiaal01,2021,1,LAN,NL,3,1,41,0,0,0,1,120,17,10,6,22,54,0.126,2.25,3,0,2,0,161,7,17,0,2,1
vestwi01,2021,1,SEA,AL,1,0,32,0,0,0,0,105,38,24,2,18,27,0.288,6.17,0,3,3,0,156,4,25,1,2,5
vinceni01,2021,1,MIN,AL,1,0,7,0,0,0,0,38,6,1,1,5,9,0.146,0.71,0,0,1,1,47,1,1,0,0,1
vothau01,2021,1,WAS,NL,4,1,49,1,0,0,0,172,57,34,10,28,59,0.266,5.34,5,1,1,0,248,8,35,3,2,5
wachami01,2021,1,TBA,AL,3,5,29,23,0,0,0,374,132,70,23,31,121,0.27,5.05,0,5,4,0,528,1,73,1,4,10
waddebr01,2021,1,MIN,AL,0,1,4,0,0,0,0,12,10,5,2,3,1,0.455,11.25,0,0,0,0,25,2,6,0,0,0
waddebr01,2021,2,BAL,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0
waddebr01,2021,3,SLN,NL,0,0,4,0,0,0,0,13,4,2,0,5,6,0.235,4.15,0,1,0,0,22,2,2,0,0,0
wadeko01,2021,1,BAL,AL,0,0,7,0,0,0,0,37,23,16,3,5,11,0.39,11.68,1,0,0,0,64,2,16,0,0,0
wainwad01,2021,1,SLN,NL,17,7,32,32,3,1,0,619,168,70,21,50,174,0.22,3.05,3,4,9,1,828,0,72,3,1,12
walketa01,2021,1,NYN,NL,7,11,30,29,0,0,0,477,133,79,26,55,146,0.225,4.47,0,5,4,0,654,0,84,2,3,14
wantzan01,2021,1,LAA,AL,1,0,21,0,0,0,0,82,23,15,5,11,38,0.219,4.94,1,1,3,0,120,3,17,0,0,0
warrear01,2021,1,CIN,NL,3,0,26,0,0,0,0,63,11,3,1,8,34,0.153,1.29,1,0,1,0,82,6,3,1,0,0
warreau01,2021,1,LAA,AL,3,0,16,0,0,0,1,61,16,4,0,5,20,0.205,1.77,0,0,1,0,84,1,5,0,0,0
watkisp01,2021,1,BAL,AL,2,7,16,10,0,0,0,164,74,49,14,19,35,0.322,8.07,0,4,2,0,255,4,50,1,3,1
watsoto01,2021,1,LAA,AL,3,3,36,0,0,0,0,99,25,17,3,14,25,0.207,4.64,1,0,0,0,135,4,18,0,0,4
watsoto01,2021,2,SFN,NL,4,1,26,0,0,0,0,73,15,8,1,4,19,0.174,2.96,0,0,0,0,90,0,8,0,0,2
weathry01,2021,1,SDN,NL,4,7,30,18,0,0,1,284,101,56,20,30,72,0.279,5.32,1,2,3,1,401,1,57,5,1,11
weavelu01,2021,1,ARI,NL,3,6,13,13,0,0,0,197,58,31,11,20,62,0.233,4.25,3,0,1,0,275,0,34,3,1,4
webbja01,2021,1,ATL,NL,5,4,34,0,0,0,1,103,38,16,4,14,33,0.279,4.19,4,3,1,0,153,15,22,1,1,3
webblo01,2021,1,SFN,NL,11,3,27,26,0,0,0,445,128,50,9,36,158,0.234,3.03,0,2,8,0,596,0,53,3,3,18
webbty01,2021,1,SLN,NL,0,0,22,0,0,0,0,49,22,24,1,19,14,0.31,13.22,1,1,0,0,92,4,26,1,1,0
weberry01,2021,1,BOS,AL,0,0,1,0,0,0,0,17,13,11,4,2,7,0.481,17.47,0,0,0,0,30,0,11,0,1,2
weberry01,2021,2,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,1,0,0,0,1
weberry01,2021,3,SEA,AL,0,0,2,0,0,0,0,9,1,2,1,2,1,0.111,6,0,0,1,0,12,2,2,0,0,1
weemsjo01,2021,1,OAK,AL,0,0,5,0,0,0,0,13,2,3,1,3,4,0.133,6.23,0,0,0,0,18,3,3,0,0,0
weemsjo01,2021,2,ARI,NL,0,1,2,0,0,0,0,4,4,7,1,3,3,0.5,47.25,1,1,1,0,12,0,7,0,0,0
weigepa01,2021,1,MIL,NL,0,0,3,0,0,0,0,12,4,2,1,4,9,0.25,4.5,0,1,1,0,21,1,2,0,0,0
wellsal01,2021,1,BAL,AL,2,3,11,8,0,0,0,128,53,32,10,16,26,0.299,6.75,0,0,3,0,197,2,32,0,1,2
wellsty01,2021,1,BAL,AL,2,3,44,0,0,0,4,171,40,26,9,12,65,0.192,4.11,0,1,1,1,224,18,27,1,2,2
wendejb01,2021,1,OAK,AL,2,1,26,0,0,0,0,75,29,12,2,13,26,0.279,4.32,2,4,0,0,117,6,15,0,0,2
wendejb01,2021,2,ARI,NL,2,2,20,0,0,0,2,56,15,9,2,9,13,0.221,4.34,1,0,0,0,77,9,9,0,0,1
wheelza01,2021,1,PHI,NL,14,10,32,32,3,2,0,640,169,66,16,46,247,0.215,2.78,1,6,8,0,849,0,72,7,3,10
whitemi03,2021,1,LAN,NL,1,3,21,4,0,0,0,140,38,19,6,17,49,0.215,3.66,1,3,0,0,197,6,28,1,2,1
whitlga01,2021,1,BOS,AL,8,4,46,0,0,0,2,220,64,16,6,17,81,0.233,1.96,2,3,3,1,298,11,22,0,3,4
